Player Hand,Dealer Card,Claude Choice,Gemini Choice,GPT Choice
"[""A"", ""7""]",3,hit,double down,double down
"[""A"", ""7""]",3,hit,double down,double down
"[""4"", ""2""]",K,hit,hit,hit
"[""4"", ""2""]",K,hit,hit,hit
"[""4"", ""2""]",K,hit,hit,hit
"[""4"", ""2""]",K,hit,hit,hit
"[""4"", ""2""]",K,hit,hit,hit
"[""4"", ""2""]",K,hit,hit,hit
"[""4"", ""2""]",K,hit,hit,hit
"[""4"", ""2""]",K,hit,hit,hit
"[""4"", ""2""]",K,hit,hit,hit
"[""A"", ""8""]",8,stand,double down,stand
"[""A"", ""8""]",8,stand,double down,stand
"[""K"", ""7""]",J,hit,stand,stand
"[""K"", ""7""]",J,hit,stand,stand
"[""K"", ""7""]",J,hit,stand,stand
"[""K"", ""7""]",J,hit,stand,stand
"[""K"", ""7""]",J,hit,stand,stand
"[""K"", ""7""]",J,hit,stand,stand
"[""K"", ""7""]",J,hit,stand,stand
"[""K"", ""7""]",J,hit,stand,stand
"[""K"", ""7""]",J,hit,stand,stand
"[""K"", ""7""]",J,hit,stand,stand
"[""K"", ""7""]",J,hit,stand,stand
"[""K"", ""7""]",J,hit,stand,stand
"[""3"", ""Q""]",5,hit,double down,stand
"[""3"", ""Q""]",5,hit,double down,stand
"[""3"", ""Q""]",5,hit,double down,stand
"[""3"", ""Q""]",5,hit,double down,stand
"[""3"", ""Q""]",5,hit,double down,stand
"[""3"", ""Q""]",5,hit,double down,stand
"[""3"", ""Q""]",5,hit,double down,stand
"[""3"", ""Q""]",5,hit,double down,stand
"[""3"", ""Q""]",5,hit,double down,stand
"[""7"", ""10""]",4,stand,double down,stand
"[""7"", ""10""]",4,stand,double down,stand
"[""7"", ""10""]",4,stand,double down,stand
"[""4"", ""8""]",4,hit,hit,stand
"[""4"", ""8""]",4,hit,hit,stand
"[""4"", ""8""]",4,hit,hit,stand
"[""A"", ""7""]",9,hit,double down,hit
"[""A"", ""7""]",9,hit,double down,hit
"[""A"", ""7""]",9,hit,double down,hit
"[""A"", ""7""]",9,hit,double down,hit
"[""A"", ""7""]",9,hit,double down,hit
"[""A"", ""7""]",9,hit,double down,hit
"[""A"", ""7""]",9,hit,double down,hit
"[""A"", ""7""]",9,hit,double down,hit
"[""A"", ""7""]",9,hit,double down,hit
"[""A"", ""7""]",9,hit,double down,hit
"[""J"", ""7""]",J,hit,stand,stand
"[""J"", ""8""]",K,stand,stand,stand
"[""J"", ""8""]",K,stand,stand,stand
"[""J"", ""8""]",K,stand,stand,stand
"[""J"", ""8""]",K,stand,stand,stand
"[""J"", ""8""]",K,stand,stand,stand
"[""J"", ""8""]",K,stand,stand,stand
"[""7"", ""A""]",6,hit,double down,double down
"[""7"", ""A""]",6,hit,double down,double down
"[""7"", ""A""]",6,hit,double down,double down
"[""7"", ""A""]",6,hit,double down,double down
"[""7"", ""A""]",6,hit,double down,double down
"[""7"", ""A""]",6,hit,double down,double down
"[""7"", ""A""]",6,hit,double down,double down
"[""7"", ""A""]",6,hit,double down,double down
"[""7"", ""A""]",6,hit,double down,double down
"[""7"", ""A""]",6,hit,double down,double down
"[""7"", ""A""]",6,hit,double down,double down
"[""7"", ""A""]",6,hit,double down,double down
"[""9"", ""4""]",A,hit,hit,surrender
"[""9"", ""4""]",A,hit,hit,surrender
"[""9"", ""4""]",A,hit,hit,surrender
"[""9"", ""4""]",A,hit,hit,surrender
"[""9"", ""4""]",A,hit,hit,surrender
"[""9"", ""4""]",A,hit,hit,surrender
"[""9"", ""4""]",A,hit,hit,surrender
"[""9"", ""4""]",A,hit,hit,surrender
"[""9"", ""4""]",A,hit,hit,surrender
"[""9"", ""4""]",A,hit,hit,surrender
"[""9"", ""4""]",A,hit,hit,surrender
"[""9"", ""4""]",A,hit,hit,surrender
"[""9"", ""4""]",A,hit,hit,surrender
"[""9"", ""4""]",A,hit,hit,surrender
"[""8"", ""2""]",4,hit,double down,double down
"[""8"", ""2""]",4,hit,double down,double down
"[""8"", ""2""]",4,hit,double down,double down
"[""8"", ""2""]",4,hit,double down,double down
"[""8"", ""2""]",4,hit,double down,double down
"[""8"", ""2""]",4,hit,double down,double down
"[""8"", ""2""]",4,hit,double down,double down
"[""8"", ""2""]",4,hit,double down,double down
"[""8"", ""2""]",4,hit,double down,double down
"[""8"", ""2""]",4,hit,double down,double down
"[""8"", ""2""]",4,hit,double down,double down
"[""8"", ""2""]",4,hit,double down,double down
"[""8"", ""2""]",4,hit,double down,double down
"[""8"", ""2""]",4,hit,double down,double down
"[""8"", ""2""]",4,hit,double down,double down
"[""8"", ""2""]",4,hit,double_down,double down
"[""8"", ""2""]",4,hit,double_down,double down
"[""8"", ""2""]",4,hit,double_down,double down
"[""2"", ""10""]",4,hit,double down,stand
"[""2"", ""10""]",4,hit,double down,stand
"[""2"", ""10""]",4,hit,double down,stand
"[""2"", ""10""]",4,hit,double down,stand
"[""2"", ""10""]",4,hit,double down,stand
"[""2"", ""10""]",4,hit,double down,stand
"[""2"", ""10""]",4,hit,double_down,stand
"[""A"", ""5""]",J,hit,double down,hit
"[""A"", ""5""]",J,hit,double down,hit
"[""A"", ""5""]",J,hit,double down,hit
"[""A"", ""5""]",J,hit,double down,hit
"[""J"", ""K""]",7,stand,stand,stand
"[""J"", ""K""]",7,stand,stand,stand
"[""J"", ""K""]",7,stand,stand,stand
"[""J"", ""K""]",7,stand,stand,stand
"[""J"", ""K""]",7,stand,stand,stand
"[""J"", ""K""]",7,stand,stand,stand
"[""3"", ""7""]",A,hit,double down,hit
"[""3"", ""7""]",A,hit,double down,hit
"[""3"", ""7""]",A,hit,double down,hit
"[""3"", ""7""]",A,hit,double down,hit
"[""3"", ""7""]",A,hit,double down,hit
"[""6"", ""4""]",2,hit,double down,double down
"[""6"", ""A""]",K,hit,double down,hit
"[""6"", ""A""]",K,hit,double down,hit
"[""6"", ""A""]",K,hit,double down,hit
"[""6"", ""A""]",K,hit,double down,hit
"[""6"", ""A""]",K,hit,double down,hit
"[""6"", ""A""]",K,hit,double down,hit
"[""6"", ""A""]",K,hit,double down,hit
"[""6"", ""A""]",K,hit,double down,hit
"[""6"", ""A""]",K,hit,double down,hit
"[""6"", ""7""]",10,hit,hit,hit
"[""6"", ""7""]",10,hit,hit,hit
"[""6"", ""7""]",10,hit,hit,hit
"[""6"", ""7""]",10,hit,hit,hit
"[""6"", ""7""]",10,hit,hit,hit
"[""6"", ""7""]",10,hit,hit,hit
"[""K"", ""K""]",5,stand,split,stand
"[""K"", ""K""]",5,stand,split,stand
"[""K"", ""K""]",5,stand,split,stand
"[""K"", ""K""]",5,stand,split,stand
"[""K"", ""K""]",5,stand,split,stand
"[""K"", ""K""]",5,stand,split,stand
"[""K"", ""K""]",5,stand,split,stand
"[""8"", ""5""]",3,hit,double down,stand
"[""8"", ""5""]",3,hit,double down,stand
"[""8"", ""5""]",3,hit,double down,stand
"[""8"", ""5""]",3,hit,double_down,stand
"[""8"", ""5""]",3,hit,double_down,stand
"[""8"", ""5""]",3,hit,hit,stand
"[""8"", ""5""]",3,hit,hit,stand
"[""J"", ""7""]",3,hit,double down,stand
"[""J"", ""7""]",3,hit,double down,stand
"[""J"", ""7""]",3,hit,double down,stand
"[""J"", ""7""]",3,hit,double down,stand
"[""J"", ""7""]",3,hit,double down,stand
"[""J"", ""7""]",3,hit,double down,stand
"[""4"", ""K""]",6,hit,double down,stand
"[""4"", ""K""]",6,hit,double down,stand
"[""4"", ""K""]",6,hit,double down,stand
"[""4"", ""K""]",6,hit,double down,stand
"[""4"", ""K""]",6,hit,double down,stand
"[""4"", ""K""]",6,hit,double down,stand
"[""4"", ""K""]",6,hit,double down,stand
"[""4"", ""K""]",6,hit,double down,stand
"[""4"", ""K""]",6,hit,double down,stand
"[""9"", ""9""]",5,split,split,split
"[""9"", ""9""]",5,split,split,split
"[""9"", ""9""]",5,split,split,split
"[""9"", ""9""]",5,split,split,split
"[""9"", ""9""]",5,split,split,split
"[""9"", ""9""]",5,split,split,split
"[""8"", ""5""]",9,hit,hit,hit
"[""8"", ""5""]",9,hit,hit,hit
"[""A"", ""Q""]",7,stand,stand,stand
"[""A"", ""Q""]",7,stand,stand,stand
"[""A"", ""Q""]",7,stand,stand,stand
"[""A"", ""Q""]",7,stand,stand,stand
"[""A"", ""Q""]",7,stand,stand,stand
"[""A"", ""Q""]",7,stand,stand,stand
"[""A"", ""Q""]",7,stand,stand,stand
"[""A"", ""Q""]",7,stand,stand,stand
"[""A"", ""Q""]",7,stand,stand,stand
"[""A"", ""Q""]",7,stand,stand,stand
"[""A"", ""Q""]",7,stand,stand,stand
"[""A"", ""Q""]",7,stand,stand,stand
"[""A"", ""Q""]",7,stand,stand,stand
"[""A"", ""Q""]",7,stand,stand,stand
"[""A"", ""Q""]",7,stand,stand,stand
"[""10"", ""K""]",8,stand,stand,stand
"[""10"", ""K""]",8,stand,stand,stand
"[""10"", ""K""]",8,stand,stand,stand
"[""10"", ""K""]",8,stand,stand,stand
"[""10"", ""K""]",8,stand,stand,stand
"[""10"", ""K""]",8,stand,stand,stand
"[""10"", ""K""]",8,stand,stand,stand
"[""10"", ""K""]",8,stand,stand,stand
"[""10"", ""K""]",8,stand,stand,stand
"[""10"", ""K""]",8,stand,stand,stand
"[""A"", ""8""]",3,stand,double down,stand
"[""A"", ""8""]",3,stand,double down,stand
"[""A"", ""8""]",3,stand,double down,stand
"[""A"", ""8""]",3,stand,double down,stand
"[""A"", ""8""]",3,stand,double down,stand
"[""A"", ""8""]",3,stand,double down,stand
"[""A"", ""8""]",3,stand,double down,stand
"[""A"", ""8""]",3,stand,double down,stand
"[""10"", ""8""]",2,stand,stand,stand
"[""10"", ""8""]",2,stand,stand,stand
"[""10"", ""8""]",2,stand,stand,stand
"[""10"", ""8""]",2,stand,stand,stand
"[""10"", ""8""]",2,stand,stand,stand
"[""10"", ""8""]",2,stand,stand,stand
"[""10"", ""8""]",2,stand,stand,stand
"[""10"", ""8""]",2,stand,stand,stand
"[""10"", ""8""]",2,stand,stand,stand
"[""10"", ""8""]",2,stand,stand,stand
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""2"", ""5""]",J,hit,hit,hit
"[""Q"", ""K""]",5,stand,stand,stand
"[""Q"", ""K""]",5,stand,stand,stand
"[""Q"", ""K""]",5,stand,stand,stand
"[""Q"", ""K""]",5,stand,stand,stand
"[""K"", ""K""]",K,stand,Split,stand
"[""K"", ""K""]",K,stand,Split,stand
"[""K"", ""K""]",K,stand,Split,stand
"[""K"", ""K""]",K,stand,Split,stand
"[""K"", ""K""]",K,stand,Split,stand
"[""K"", ""K""]",K,stand,Split,stand
"[""K"", ""K""]",K,stand,Split,stand
"[""K"", ""K""]",K,stand,Split,stand
"[""K"", ""K""]",K,stand,split,stand
"[""K"", ""K""]",K,stand,split,stand
"[""K"", ""K""]",K,stand,split,stand
"[""K"", ""K""]",K,stand,split,stand
"[""7"", ""4""]",6,hit,double down,double down
"[""7"", ""4""]",6,hit,double down,double down
"[""7"", ""4""]",6,hit,double down,double down
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""5""]",J,double down,split,double down
"[""5"", ""5""]",J,double down,split,double down
"[""5"", ""5""]",J,double down,split,double down
"[""5"", ""5""]",J,double down,split,double down
"[""5"", ""5""]",J,double down,split,double down
"[""2"", ""3""]",10,hit,hit,hit
"[""2"", ""3""]",10,hit,hit,hit
"[""2"", ""3""]",10,hit,hit,hit
"[""Q"", ""A""]",3,stand,double down,stand
"[""Q"", ""A""]",3,stand,double down,stand
"[""Q"", ""A""]",3,stand,double down,stand
"[""Q"", ""A""]",3,stand,double down,stand
"[""Q"", ""A""]",3,stand,double down,stand
"[""9"", ""8""]",J,stand,stand,stand
"[""9"", ""8""]",J,stand,stand,stand
"[""7"", ""4""]",Q,hit,hit,double down
"[""7"", ""4""]",Q,hit,hit,double down
"[""7"", ""4""]",Q,hit,hit,double down
"[""7"", ""4""]",Q,hit,hit,double down
"[""7"", ""4""]",Q,hit,hit,double down
"[""7"", ""4""]",Q,hit,hit,double down
"[""7"", ""4""]",Q,hit,hit,double down
"[""7"", ""4""]",Q,hit,hit,double down
"[""Q"", ""8""]",5,stand,double down,stand
"[""Q"", ""8""]",5,stand,double down,stand
"[""Q"", ""8""]",5,stand,double_down,stand
"[""8"", ""10""]",3,stand,double down,stand
"[""8"", ""10""]",3,stand,double down,stand
"[""8"", ""10""]",3,stand,double down,stand
"[""9"", ""3""]",K,hit,hit,hit
"[""9"", ""3""]",K,hit,hit,hit
"[""9"", ""3""]",K,hit,hit,hit
"[""9"", ""3""]",K,hit,hit,hit
"[""9"", ""3""]",K,hit,hit,hit
"[""9"", ""3""]",K,hit,hit,hit
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""10"", ""A""]",3,stand,double down,stand
"[""4"", ""2""]",9,hit,hit,hit
"[""4"", ""2""]",9,hit,hit,hit
"[""4"", ""2""]",9,hit,hit,hit
"[""4"", ""2""]",9,hit,hit,hit
"[""4"", ""2""]",9,hit,hit,hit
"[""4"", ""2""]",9,hit,hit,hit
"[""4"", ""2""]",9,hit,hit,hit
"[""4"", ""2""]",9,hit,hit,hit
"[""4"", ""2""]",9,hit,hit,hit
"[""4"", ""2""]",9,hit,hit,hit
"[""4"", ""2""]",9,hit,hit,hit
"[""4"", ""2""]",9,hit,hit,hit
"[""4"", ""2""]",9,hit,hit,hit
"[""4"", ""2""]",9,hit,hit,hit
"[""4"", ""2""]",9,hit,hit,hit
"[""Q"", ""6""]",J,hit,hit,surrender
"[""Q"", ""6""]",J,hit,hit,surrender
"[""Q"", ""6""]",J,hit,hit,surrender
"[""Q"", ""6""]",J,hit,hit,surrender
"[""Q"", ""6""]",J,hit,hit,surrender
"[""Q"", ""6""]",J,hit,hit,surrender
"[""9"", ""6""]",9,hit,double down,surrender
"[""9"", ""6""]",9,hit,double down,surrender
"[""9"", ""6""]",9,hit,double down,surrender
"[""9"", ""6""]",9,hit,double down,surrender
"[""9"", ""6""]",9,hit,double down,surrender
"[""9"", ""8""]",3,stand,split,stand
"[""9"", ""8""]",3,stand,split,stand
"[""9"", ""8""]",3,stand,split,stand
"[""9"", ""8""]",3,stand,split,stand
"[""9"", ""8""]",3,stand,split,stand
"[""9"", ""8""]",3,stand,split,stand
"[""5"", ""Q""]",J,hit,hit,surrender
"[""5"", ""Q""]",J,hit,hit,surrender
"[""5"", ""Q""]",J,hit,hit,surrender
"[""5"", ""Q""]",J,hit,hit,surrender
"[""5"", ""Q""]",J,hit,hit,surrender
"[""7"", ""J""]",5,stand,double down,stand
"[""7"", ""J""]",5,stand,double down,stand
"[""7"", ""J""]",5,stand,double down,stand
"[""Q"", ""6""]",J,hit,hit,surrender
"[""Q"", ""6""]",J,hit,hit,surrender
"[""Q"", ""6""]",J,hit,hit,surrender
"[""Q"", ""6""]",J,hit,hit,surrender
"[""Q"", ""6""]",J,hit,hit,surrender
"[""Q"", ""6""]",J,hit,hit,surrender
"[""7"", ""2""]",2,hit,hit,double down
"[""7"", ""2""]",2,hit,hit,double down
"[""7"", ""2""]",2,hit,hit,double down
"[""7"", ""2""]",2,hit,hit,double down
"[""9"", ""5""]",2,hit,double down,hit
"[""9"", ""5""]",2,hit,double down,hit
"[""9"", ""5""]",2,hit,double down,hit
"[""9"", ""5""]",2,hit,double down,hit
"[""9"", ""5""]",2,hit,double down,hit
"[""9"", ""Q""]",3,stand,double down,stand
"[""9"", ""Q""]",3,stand,double down,stand
"[""Q"", ""Q""]",5,split,split,stand
"[""Q"", ""Q""]",5,split,split,stand
"[""Q"", ""8""]",3,hit,double down,stand
"[""Q"", ""8""]",3,hit,double down,stand
"[""Q"", ""8""]",3,hit,double down,stand
"[""Q"", ""8""]",3,hit,double down,stand
"[""Q"", ""8""]",3,hit,double down,stand
"[""Q"", ""8""]",3,hit,double down,stand
"[""Q"", ""8""]",3,hit,double down,stand
"[""Q"", ""8""]",3,hit,double down,stand
"[""Q"", ""8""]",3,hit,double down,stand
"[""Q"", ""8""]",3,hit,double down,stand
"[""Q"", ""8""]",3,hit,double down,stand
"[""Q"", ""8""]",3,hit,double down,stand
"[""Q"", ""8""]",3,hit,double down,stand
"[""Q"", ""8""]",3,hit,double down,stand
"[""Q"", ""8""]",3,hit,double down,stand
"[""4"", ""10""]",3,hit,double down,stand
"[""4"", ""10""]",3,hit,double down,stand
"[""4"", ""10""]",3,hit,double down,stand
"[""4"", ""10""]",3,hit,double down,stand
"[""J"", ""2""]",4,hit,double down,stand
"[""J"", ""2""]",4,hit,double down,stand
"[""J"", ""2""]",4,hit,double down,stand
"[""J"", ""2""]",4,hit,double down,stand
"[""2"", ""5""]",8,hit,hit,hit
"[""2"", ""5""]",8,hit,hit,hit
"[""2"", ""5""]",8,hit,hit,hit
"[""2"", ""5""]",8,hit,hit,hit
"[""A"", ""A""]",8,split,split,Split
"[""A"", ""A""]",8,split,split,split
"[""A"", ""A""]",8,split,split,split
"[""A"", ""A""]",8,split,split,Split
"[""A"", ""A""]",8,split,split,split
"[""A"", ""A""]",8,split,split,split
"[""10"", ""9""]",A,surrender,stand,stand
"[""10"", ""9""]",A,surrender,stand,stand
"[""10"", ""9""]",A,surrender,stand,stand
"[""10"", ""9""]",A,surrender,stand,stand
"[""K"", ""2""]",9,hit,hit,hit
"[""4"", ""J""]",6,hit,double down,Stand
"[""4"", ""J""]",6,hit,double down,Stand
"[""4"", ""J""]",6,hit,double down,Stand
"[""4"", ""J""]",6,hit,double down,Stand
"[""4"", ""J""]",6,hit,double down,Stand
"[""4"", ""J""]",6,hit,double down,Stand
"[""4"", ""J""]",6,hit,double down,Stand
"[""2"", ""3""]",9,hit,hit,hit
"[""2"", ""3""]",9,hit,hit,hit
"[""2"", ""3""]",9,hit,hit,hit
"[""2"", ""3""]",9,hit,hit,hit
"[""A"", ""2""]",Q,hit,hit,hit
"[""A"", ""2""]",Q,hit,hit,hit
"[""A"", ""2""]",Q,hit,hit,hit
"[""A"", ""2""]",Q,hit,hit,hit
"[""A"", ""2""]",Q,hit,hit,hit
"[""A"", ""2""]",Q,hit,hit,hit
"[""3"", ""7""]",A,hit,double down,hit
"[""3"", ""7""]",A,hit,double down,hit
"[""3"", ""7""]",A,hit,double down,hit
"[""3"", ""7""]",A,hit,double down,hit
"[""3"", ""7""]",A,hit,double down,hit
"[""6"", ""9""]",6,hit,double down,stand
"[""6"", ""9""]",6,hit,double down,stand
"[""9"", ""6""]",9,hit,double down,surrender
"[""9"", ""6""]",9,hit,double down,surrender
"[""9"", ""6""]",9,hit,double down,surrender
"[""9"", ""6""]",9,hit,double down,surrender
"[""9"", ""6""]",9,hit,double down,surrender
"[""J"", ""A""]",A,stand,split,stand
"[""J"", ""A""]",A,stand,split,stand
"[""J"", ""A""]",A,stand,split,stand
"[""J"", ""A""]",A,stand,split,stand
"[""J"", ""A""]",A,stand,split,stand
"[""J"", ""A""]",A,stand,split,stand
"[""K"", ""A""]",K,stand,Stand,stand
"[""K"", ""A""]",K,stand,Stand,stand
"[""K"", ""A""]",K,stand,Stand,stand
"[""K"", ""A""]",K,stand,Stand,stand
"[""K"", ""A""]",K,stand,Stand,stand
"[""K"", ""A""]",K,stand,Stand,stand
"[""K"", ""A""]",K,stand,Stand,stand
"[""K"", ""A""]",K,stand,Stand,stand
"[""10"", ""3""]",A,hit,hit,hit
"[""10"", ""3""]",A,hit,hit,hit
"[""10"", ""3""]",A,hit,hit,hit
"[""10"", ""3""]",A,hit,hit,hit
"[""10"", ""3""]",A,hit,hit,hit
"[""10"", ""3""]",A,hit,hit,hit
"[""10"", ""3""]",A,hit,hit,hit
"[""10"", ""3""]",A,hit,hit,hit
"[""10"", ""3""]",A,hit,hit,hit
"[""10"", ""3""]",A,hit,hit,hit
"[""10"", ""3""]",A,hit,hit,hit
"[""10"", ""3""]",A,hit,hit,hit
"[""10"", ""3""]",A,hit,hit,hit
"[""10"", ""3""]",A,hit,hit,hit
"[""10"", ""3""]",A,hit,hit,hit
"[""10"", ""3""]",A,hit,hit,hit
"[""10"", ""3""]",A,hit,hit,hit
"[""10"", ""3""]",A,hit,hit,hit
"[""K"", ""6""]",A,hit,hit,surrender
"[""K"", ""6""]",A,hit,hit,surrender
"[""K"", ""6""]",A,hit,hit,surrender
"[""K"", ""6""]",A,hit,hit,surrender
"[""K"", ""6""]",A,hit,hit,surrender
"[""K"", ""6""]",A,hit,hit,surrender
"[""K"", ""6""]",A,hit,hit,surrender
"[""4"", ""J""]",7,hit,stand,hit
"[""4"", ""J""]",7,hit,stand,hit
"[""4"", ""J""]",7,hit,stand,hit
"[""4"", ""J""]",7,hit,stand,hit
"[""10"", ""5""]",4,hit,double down,stand
"[""10"", ""5""]",4,hit,double down,stand
"[""10"", ""5""]",4,hit,double down,stand
"[""10"", ""5""]",4,hit,double down,stand
"[""10"", ""5""]",4,hit,double down,stand
"[""10"", ""5""]",4,hit,double down,stand
"[""10"", ""5""]",4,hit,double down,stand
"[""10"", ""5""]",4,hit,double down,stand
"[""10"", ""5""]",4,hit,double down,stand
"[""10"", ""5""]",4,hit,double down,stand
"[""10"", ""5""]",4,hit,double down,stand
"[""10"", ""5""]",4,hit,double down,stand
"[""8"", ""7""]",10,hit,hit,surrender
"[""8"", ""7""]",10,hit,hit,surrender
"[""8"", ""7""]",10,hit,hit,surrender
"[""8"", ""7""]",10,hit,hit,surrender
"[""8"", ""7""]",10,hit,hit,surrender
"[""8"", ""7""]",10,hit,hit,surrender
"[""8"", ""7""]",10,hit,hit,surrender
"[""8"", ""7""]",10,hit,hit,surrender
"[""8"", ""7""]",10,hit,hit,surrender
"[""8"", ""7""]",10,hit,hit,surrender
"[""8"", ""7""]",10,hit,hit,surrender
