Player Hand,Dealer Card,Claude Choice,Gemini Choice,GPT Choice,AI Decision,Claude Mismatch,Gemini Mismatch,ChatGPT Mismatch
"[""Q"", ""A""]",8,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",6,stand,stand,stand,stand,0,0,0
"[""8"", ""K""]",6,double down,double down,stand,stand,1,1,0
"[""8"", ""K""]",6,double down,double down,stand,stand,1,1,0
"[""8"", ""K""]",6,double down,double down,stand,stand,1,1,0
"[""8"", ""K""]",6,double down,double down,stand,stand,1,1,0
"[""8"", ""K""]",6,double down,double down,stand,stand,1,1,0
"[""8"", ""K""]",6,double down,double down,stand,stand,1,1,0
"[""7"", ""J""]",10,hit,stand,stand,stand,1,0,0
"[""7"", ""J""]",10,hit,stand,stand,stand,1,0,0
"[""7"", ""J""]",10,hit,stand,stand,stand,1,0,0
"[""7"", ""J""]",10,hit,stand,stand,stand,1,0,0
"[""3"", ""J""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""J""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""J""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""J""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""J""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""J""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""J""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""J""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""J""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""J""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""J""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""J""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""J""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""J""]",5,hit,double down,stand,stand,1,1,0
"[""J"", ""Q""]",A,surrender,stand,stand,stand,1,0,0
"[""J"", ""Q""]",A,surrender,stand,stand,stand,1,0,0
"[""J"", ""Q""]",A,surrender,stand,stand,stand,1,0,0
"[""J"", ""Q""]",A,surrender,stand,stand,stand,1,0,0
"[""A"", ""Q""]",8,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",8,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",8,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",8,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",8,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",8,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",8,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",8,stand,stand,stand,stand,0,0,0
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,hit,hit,1,1,0
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,hit,hit,1,1,0
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,hit,hit,1,1,0
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,hit,hit,1,1,0
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,double down,hit,1,1,1
"[""5"", ""5""]",Q,double,split,hit,hit,1,1,0
"[""7"", ""A""]",4,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",4,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",4,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",4,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",4,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",4,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",4,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",4,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",4,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",4,double,double down,double down,stand,1,1,1
"[""3"", ""K""]",10,hit,hit,hit,hit,0,0,0
"[""3"", ""K""]",10,hit,hit,hit,hit,0,0,0
"[""3"", ""K""]",10,hit,hit,hit,hit,0,0,0
"[""3"", ""K"", ""Q""]",10,stand,stand,stand,Bust! You exceeded 21. Dealer wins!,1,1,1
"[""8"", ""7""]",10,hit,hit,surrender,hit,0,0,1
"[""8"", ""7""]",10,hit,hit,surrender,hit,0,0,1
"[""8"", ""7""]",10,hit,hit,surrender,hit,0,0,1
"[""8"", ""7""]",10,hit,hit,surrender,hit,0,0,1
"[""8"", ""7""]",10,hit,hit,surrender,hit,0,0,1
"[""8"", ""7""]",10,hit,hit,surrender,hit,0,0,1
"[""8"", ""7""]",10,hit,hit,surrender,hit,0,0,1
"[""8"", ""7""]",10,hit,hit,surrender,hit,0,0,1
"[""8"", ""7""]",10,hit,hit,surrender,hit,0,0,1
"[""8"", ""7""]",10,hit,hit,surrender,hit,0,0,1
"[""8"", ""7""]",10,hit,hit,surrender,hit,0,0,1
"[""8"", ""7""]",10,hit,hit,surrender,hit,0,0,1
"[""Q"", ""10""]",7,stand,stand,stand,stand,0,0,0
"[""Q"", ""10""]",7,stand,stand,stand,stand,0,0,0
"[""Q"", ""10""]",7,stand,stand,stand,stand,0,0,0
"[""Q"", ""10""]",7,stand,stand,stand,stand,0,0,0
"[""Q"", ""10""]",7,stand,stand,stand,stand,0,0,0
"[""Q"", ""10""]",7,stand,stand,stand,stand,0,0,0
"[""Q"", ""10""]",7,stand,stand,stand,stand,0,0,0
"[""Q"", ""10""]",7,stand,stand,stand,stand,0,0,0
"[""Q"", ""10""]",7,stand,stand,stand,stand,0,0,0
"[""Q"", ""10""]",7,stand,stand,stand,stand,0,0,0
"[""Q"", ""10""]",7,stand,stand,stand,stand,0,0,0
"[""Q"", ""10""]",7,stand,stand,stand,stand,0,0,0
"[""Q"", ""10""]",7,stand,stand,stand,stand,0,0,0
"[""Q"", ""10""]",7,stand,stand,stand,stand,0,0,0
"[""Q"", ""10""]",7,stand,stand,stand,stand,0,0,0
"[""Q"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""Q"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""Q"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""Q"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""Q"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""Q"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""9"", ""10""]",5,stand,double down,stand,stand,0,1,0
"[""9"", ""10""]",5,stand,double down,stand,stand,0,1,0
"[""9"", ""10""]",5,stand,double down,stand,stand,0,1,0
"[""9"", ""10""]",5,stand,double down,stand,stand,0,1,0
"[""9"", ""10""]",5,stand,double down,stand,stand,0,1,0
"[""9"", ""10""]",5,stand,double down,stand,stand,0,1,0
"[""9"", ""10""]",5,stand,double down,stand,stand,0,1,0
"[""9"", ""10""]",5,stand,double down,stand,stand,0,1,0
"[""9"", ""10""]",5,stand,double down,stand,stand,0,1,0
"[""9"", ""10""]",5,stand,double down,stand,stand,0,1,0
"[""9"", ""10""]",5,stand,double down,stand,stand,0,1,0
"[""9"", ""10""]",5,stand,double down,stand,stand,0,1,0
"[""9"", ""10""]",5,stand,double down,stand,stand,0,1,0
"[""9"", ""10""]",5,stand,double down,stand,stand,0,1,0
"[""9"", ""10""]",5,stand,double down,stand,stand,0,1,0
"[""J"", ""3""]",K,hit,hit,hit,hit,0,0,0
"[""J"", ""3""]",K,hit,hit,hit,hit,0,0,0
"[""J"", ""3""]",K,hit,hit,hit,hit,0,0,0
"[""J"", ""3""]",K,hit,hit,hit,hit,0,0,0
"[""K"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""K"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""K"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""K"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""K"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""K"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""K"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""K"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""K"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""K"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""K"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""K"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""K"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""K"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""K"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""5"", ""3""]",2,hit,double down,double down,hit,0,1,1
"[""5"", ""3""]",2,hit,double down,hit,hit,0,1,0
"[""5"", ""3""]",2,hit,double down,double down,hit,0,1,1
"[""5"", ""3""]",2,hit,double down,hit,hit,0,1,0
"[""5"", ""3""]",2,hit,double down,double down,hit,0,1,1
"[""5"", ""3""]",2,hit,double down,hit,hit,0,1,0
"[""5"", ""3""]",2,hit,double down,double down,hit,0,1,1
"[""5"", ""3""]",2,hit,double down,hit,hit,0,1,0
"[""5"", ""3""]",2,hit,double down,double down,hit,0,1,1
"[""5"", ""3""]",2,hit,double down,hit,hit,0,1,0
"[""5"", ""3""]",2,hit,double down,double down,hit,0,1,1
"[""5"", ""3""]",2,hit,double down,hit,hit,0,1,0
"[""K"", ""5""]",A,surrender,double down,surrender,hit,1,1,1
"[""K"", ""5""]",A,surrender,double down,surrender,hit,1,1,1
"[""K"", ""5""]",A,surrender,double down,surrender,hit,1,1,1
"[""K"", ""5""]",A,surrender,double down,surrender,hit,1,1,1
"[""K"", ""5""]",A,surrender,double down,surrender,hit,1,1,1
"[""7"", ""6""]",10,hit,hit,hit,hit,0,0,0
"[""7"", ""6""]",10,hit,hit,hit,hit,0,0,0
"[""7"", ""6""]",10,hit,hit,hit,hit,0,0,0
"[""7"", ""6""]",10,hit,hit,hit,hit,0,0,0
"[""7"", ""6""]",10,hit,hit,hit,hit,0,0,0
"[""7"", ""6""]",10,hit,hit,hit,hit,0,0,0
"[""A"", ""K""]",9,stand,Stand,stand,stand,0,0,0
"[""A"", ""K""]",9,stand,Stand,stand,stand,0,0,0
"[""A"", ""7""]",3,hit,double down,double down,stand,1,1,1
"[""A"", ""7""]",3,hit,double down,double down,stand,1,1,1
"[""4"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""4"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""4"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""4"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""4"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""4"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""4"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""4"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""4"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""A"", ""8""]",8,stand,double down,stand,stand,0,1,0
"[""A"", ""8""]",8,stand,double down,stand,stand,0,1,0
"[""K"", ""7""]",J,hit,stand,stand,stand,1,0,0
"[""K"", ""7""]",J,hit,stand,stand,stand,1,0,0
"[""K"", ""7""]",J,hit,stand,stand,stand,1,0,0
"[""K"", ""7""]",J,hit,stand,stand,stand,1,0,0
"[""K"", ""7""]",J,hit,stand,stand,stand,1,0,0
"[""K"", ""7""]",J,hit,stand,stand,stand,1,0,0
"[""K"", ""7""]",J,hit,stand,stand,stand,1,0,0
"[""K"", ""7""]",J,hit,stand,stand,stand,1,0,0
"[""K"", ""7""]",J,hit,stand,stand,stand,1,0,0
"[""K"", ""7""]",J,hit,stand,stand,stand,1,0,0
"[""K"", ""7""]",J,hit,stand,stand,stand,1,0,0
"[""K"", ""7""]",J,hit,stand,stand,stand,1,0,0
"[""3"", ""Q""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""Q""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""Q""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""Q""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""Q""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""Q""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""Q""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""Q""]",5,hit,double down,stand,stand,1,1,0
"[""3"", ""Q""]",5,hit,double down,stand,stand,1,1,0
"[""7"", ""10""]",4,stand,double down,stand,stand,0,1,0
"[""7"", ""10""]",4,stand,double down,stand,stand,0,1,0
"[""7"", ""10""]",4,stand,double down,stand,stand,0,1,0
"[""4"", ""8""]",4,hit,hit,stand,stand,1,1,0
"[""4"", ""8""]",4,hit,hit,stand,stand,1,1,0
"[""4"", ""8""]",4,hit,hit,stand,stand,1,1,0
"[""A"", ""7""]",9,hit,double down,hit,stand,1,1,1
"[""A"", ""7""]",9,hit,double down,hit,stand,1,1,1
"[""A"", ""7""]",9,hit,double down,hit,stand,1,1,1
"[""A"", ""7""]",9,hit,double down,hit,stand,1,1,1
"[""A"", ""7""]",9,hit,double down,hit,stand,1,1,1
"[""A"", ""7""]",9,hit,double down,hit,stand,1,1,1
"[""A"", ""7""]",9,hit,double down,hit,stand,1,1,1
"[""A"", ""7""]",9,hit,double down,hit,stand,1,1,1
"[""A"", ""7""]",9,hit,double down,hit,stand,1,1,1
"[""A"", ""7""]",9,hit,double down,hit,stand,1,1,1
"[""J"", ""7""]",J,hit,stand,stand,stand,1,0,0
"[""J"", ""8""]",K,stand,stand,stand,stand,0,0,0
"[""J"", ""8""]",K,stand,stand,stand,stand,0,0,0
"[""J"", ""8""]",K,stand,stand,stand,stand,0,0,0
"[""J"", ""8""]",K,stand,stand,stand,stand,0,0,0
"[""J"", ""8""]",K,stand,stand,stand,stand,0,0,0
"[""J"", ""8""]",K,stand,stand,stand,stand,0,0,0
"[""7"", ""A""]",6,hit,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,hit,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,hit,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,hit,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,hit,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,hit,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,hit,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,hit,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,hit,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,hit,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,hit,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,hit,double down,double down,stand,1,1,1
"[""9"", ""4""]",A,hit,hit,surrender,hit,0,0,1
"[""9"", ""4""]",A,hit,hit,surrender,hit,0,0,1
"[""9"", ""4""]",A,hit,hit,surrender,hit,0,0,1
"[""9"", ""4""]",A,hit,hit,surrender,hit,0,0,1
"[""9"", ""4""]",A,hit,hit,surrender,hit,0,0,1
"[""9"", ""4""]",A,hit,hit,surrender,hit,0,0,1
"[""9"", ""4""]",A,hit,hit,surrender,hit,0,0,1
"[""9"", ""4""]",A,hit,hit,surrender,hit,0,0,1
"[""9"", ""4""]",A,hit,hit,surrender,hit,0,0,1
"[""9"", ""4""]",A,hit,hit,surrender,hit,0,0,1
"[""9"", ""4""]",A,hit,hit,surrender,hit,0,0,1
"[""9"", ""4""]",A,hit,hit,surrender,hit,0,0,1
"[""9"", ""4""]",A,hit,hit,surrender,hit,0,0,1
"[""9"", ""4""]",A,hit,hit,surrender,hit,0,0,1
"[""8"", ""2""]",4,hit,double down,double down,double down,1,0,0
"[""8"", ""2""]",4,hit,double down,double down,double down,1,0,0
"[""8"", ""2""]",4,hit,double down,double down,double down,1,0,0
"[""8"", ""2""]",4,hit,double down,double down,double down,1,0,0
"[""8"", ""2""]",4,hit,double down,double down,double down,1,0,0
"[""8"", ""2""]",4,hit,double down,double down,double down,1,0,0
"[""8"", ""2""]",4,hit,double down,double down,double down,1,0,0
"[""8"", ""2""]",4,hit,double down,double down,double down,1,0,0
"[""8"", ""2""]",4,hit,double down,double down,double down,1,0,0
"[""8"", ""2""]",4,hit,double down,double down,double down,1,0,0
"[""8"", ""2""]",4,hit,double down,double down,double down,1,0,0
"[""8"", ""2""]",4,hit,double down,double down,double down,1,0,0
"[""8"", ""2""]",4,hit,double down,double down,double down,1,0,0
"[""8"", ""2""]",4,hit,double down,double down,double down,1,0,0
"[""8"", ""2""]",4,hit,double down,double down,double down,1,0,0
"[""8"", ""2""]",4,hit,double_down,double down,double down,1,1,0
"[""8"", ""2""]",4,hit,double_down,double down,double down,1,1,0
"[""8"", ""2""]",4,hit,double_down,double down,double down,1,1,0
"[""2"", ""10""]",4,hit,double down,stand,stand,1,1,0
"[""2"", ""10""]",4,hit,double down,stand,stand,1,1,0
"[""2"", ""10""]",4,hit,double down,stand,stand,1,1,0
"[""2"", ""10""]",4,hit,double down,stand,stand,1,1,0
"[""2"", ""10""]",4,hit,double down,stand,stand,1,1,0
"[""2"", ""10""]",4,hit,double down,stand,stand,1,1,0
"[""2"", ""10""]",4,hit,double_down,stand,stand,1,1,0
"[""A"", ""5""]",J,hit,double down,hit,hit,0,1,0
"[""A"", ""5""]",J,hit,double down,hit,hit,0,1,0
"[""A"", ""5""]",J,hit,double down,hit,hit,0,1,0
"[""A"", ""5""]",J,hit,double down,hit,hit,0,1,0
"[""J"", ""K""]",7,stand,stand,stand,stand,0,0,0
"[""J"", ""K""]",7,stand,stand,stand,stand,0,0,0
"[""J"", ""K""]",7,stand,stand,stand,stand,0,0,0
"[""J"", ""K""]",7,stand,stand,stand,stand,0,0,0
"[""J"", ""K""]",7,stand,stand,stand,stand,0,0,0
"[""J"", ""K""]",7,stand,stand,stand,stand,0,0,0
"[""3"", ""7""]",A,hit,double down,hit,hit,0,1,0
"[""3"", ""7""]",A,hit,double down,hit,hit,0,1,0
"[""3"", ""7""]",A,hit,double down,hit,hit,0,1,0
"[""3"", ""7""]",A,hit,double down,hit,hit,0,1,0
"[""3"", ""7""]",A,hit,double down,hit,hit,0,1,0
"[""6"", ""4""]",2,hit,double down,double down,double down,1,0,0
"[""6"", ""A""]",K,hit,double down,hit,stand,1,1,1
"[""6"", ""A""]",K,hit,double down,hit,stand,1,1,1
"[""6"", ""A""]",K,hit,double down,hit,stand,1,1,1
"[""6"", ""A""]",K,hit,double down,hit,stand,1,1,1
"[""6"", ""A""]",K,hit,double down,hit,stand,1,1,1
"[""6"", ""A""]",K,hit,double down,hit,stand,1,1,1
"[""6"", ""A""]",K,hit,double down,hit,stand,1,1,1
"[""6"", ""A""]",K,hit,double down,hit,stand,1,1,1
"[""6"", ""A""]",K,hit,double down,hit,stand,1,1,1
"[""6"", ""7""]",10,hit,hit,hit,hit,0,0,0
"[""6"", ""7""]",10,hit,hit,hit,hit,0,0,0
"[""6"", ""7""]",10,hit,hit,hit,hit,0,0,0
"[""6"", ""7""]",10,hit,hit,hit,hit,0,0,0
"[""6"", ""7""]",10,hit,hit,hit,hit,0,0,0
"[""6"", ""7""]",10,hit,hit,hit,hit,0,0,0
"[""K"", ""K""]",5,stand,split,stand,stand,0,1,0
"[""K"", ""K""]",5,stand,split,stand,stand,0,1,0
"[""K"", ""K""]",5,stand,split,stand,stand,0,1,0
"[""K"", ""K""]",5,stand,split,stand,stand,0,1,0
"[""K"", ""K""]",5,stand,split,stand,stand,0,1,0
"[""K"", ""K""]",5,stand,split,stand,stand,0,1,0
"[""K"", ""K""]",5,stand,split,stand,stand,0,1,0
"[""8"", ""5""]",3,hit,double down,stand,stand,1,1,0
"[""8"", ""5""]",3,hit,double down,stand,stand,1,1,0
"[""8"", ""5""]",3,hit,double down,stand,stand,1,1,0
"[""8"", ""5""]",3,hit,double_down,stand,stand,1,1,0
"[""8"", ""5""]",3,hit,double_down,stand,stand,1,1,0
"[""8"", ""5""]",3,hit,hit,stand,stand,1,1,0
"[""8"", ""5""]",3,hit,hit,stand,stand,1,1,0
"[""J"", ""7""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""7""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""7""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""7""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""7""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""7""]",3,hit,double down,stand,stand,1,1,0
"[""4"", ""K""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""K""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""K""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""K""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""K""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""K""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""K""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""K""]",6,hit,double down,stand,stand,1,1,0
"[""4"", ""K""]",6,hit,double down,stand,stand,1,1,0
"[""9"", ""9""]",5,split,split,split,stand,1,1,1
"[""9"", ""9""]",5,split,split,split,stand,1,1,1
"[""9"", ""9""]",5,split,split,split,stand,1,1,1
"[""9"", ""9""]",5,split,split,split,stand,1,1,1
"[""9"", ""9""]",5,split,split,split,stand,1,1,1
"[""9"", ""9""]",5,split,split,split,stand,1,1,1
"[""8"", ""5""]",9,hit,hit,hit,hit,0,0,0
"[""8"", ""5""]",9,hit,hit,hit,hit,0,0,0
"[""A"", ""Q""]",7,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",7,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",7,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",7,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",7,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",7,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",7,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",7,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",7,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",7,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",7,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",7,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",7,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",7,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",7,stand,stand,stand,stand,0,0,0
"[""10"", ""K""]",8,stand,stand,stand,stand,0,0,0
"[""10"", ""K""]",8,stand,stand,stand,stand,0,0,0
"[""10"", ""K""]",8,stand,stand,stand,stand,0,0,0
"[""10"", ""K""]",8,stand,stand,stand,stand,0,0,0
"[""10"", ""K""]",8,stand,stand,stand,stand,0,0,0
"[""10"", ""K""]",8,stand,stand,stand,stand,0,0,0
"[""10"", ""K""]",8,stand,stand,stand,stand,0,0,0
"[""10"", ""K""]",8,stand,stand,stand,stand,0,0,0
"[""10"", ""K""]",8,stand,stand,stand,stand,0,0,0
"[""10"", ""K""]",8,stand,stand,stand,stand,0,0,0
"[""A"", ""8""]",3,stand,double down,stand,stand,0,1,0
"[""A"", ""8""]",3,stand,double down,stand,stand,0,1,0
"[""A"", ""8""]",3,stand,double down,stand,stand,0,1,0
"[""A"", ""8""]",3,stand,double down,stand,stand,0,1,0
"[""A"", ""8""]",3,stand,double down,stand,stand,0,1,0
"[""A"", ""8""]",3,stand,double down,stand,stand,0,1,0
"[""A"", ""8""]",3,stand,double down,stand,stand,0,1,0
"[""A"", ""8""]",3,stand,double down,stand,stand,0,1,0
"[""10"", ""8""]",2,stand,stand,stand,stand,0,0,0
"[""10"", ""8""]",2,stand,stand,stand,stand,0,0,0
"[""10"", ""8""]",2,stand,stand,stand,stand,0,0,0
"[""10"", ""8""]",2,stand,stand,stand,stand,0,0,0
"[""10"", ""8""]",2,stand,stand,stand,stand,0,0,0
"[""10"", ""8""]",2,stand,stand,stand,stand,0,0,0
"[""10"", ""8""]",2,stand,stand,stand,stand,0,0,0
"[""10"", ""8""]",2,stand,stand,stand,stand,0,0,0
"[""10"", ""8""]",2,stand,stand,stand,stand,0,0,0
"[""10"", ""8""]",2,stand,stand,stand,stand,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""K""]",5,stand,stand,stand,stand,0,0,0
"[""Q"", ""K""]",5,stand,stand,stand,stand,0,0,0
"[""Q"", ""K""]",5,stand,stand,stand,stand,0,0,0
"[""Q"", ""K""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""K""]",K,stand,Split,stand,stand,0,1,0
"[""K"", ""K""]",K,stand,Split,stand,stand,0,1,0
"[""K"", ""K""]",K,stand,Split,stand,stand,0,1,0
"[""K"", ""K""]",K,stand,Split,stand,stand,0,1,0
"[""K"", ""K""]",K,stand,Split,stand,stand,0,1,0
"[""K"", ""K""]",K,stand,Split,stand,stand,0,1,0
"[""K"", ""K""]",K,stand,Split,stand,stand,0,1,0
"[""K"", ""K""]",K,stand,Split,stand,stand,0,1,0
"[""K"", ""K""]",K,stand,split,stand,stand,0,1,0
"[""K"", ""K""]",K,stand,split,stand,stand,0,1,0
"[""K"", ""K""]",K,stand,split,stand,stand,0,1,0
"[""K"", ""K""]",K,stand,split,stand,stand,0,1,0
"[""7"", ""4""]",6,hit,double down,double down,double down,1,0,0
"[""7"", ""4""]",6,hit,double down,double down,double down,1,0,0
"[""7"", ""4""]",6,hit,double down,double down,double down,1,0,0
"[""5"", ""9""]",2,hit,double down,stand,stand,1,1,0
